Data from lampara_hpit_AbsoluteIrradiance_0002.txt Node
Date: Fri Aug 28 10:46:51 UYT 2020
User: fenotipado
Spectrometer: USB2+H14197
Trigger mode: 0
Integration Time (sec): 1,850000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
242,743	-0
243,121	-0
243,499	-0
243,877	-0
244,256	-0
244,634	0
245,011	0
245,389	0
245,767	-0
246,145	-0
246,523	-0
246,901	-0
247,279	0
247,656	-0
248,034	0
248,412	-0
248,789	0
249,167	-0
249,545	0
249,922	-0
250,3	-0
250,677	-0
251,055	-0
251,432	0
251,809	-0
252,187	-0
252,564	-0
252,941	0
253,319	0
253,696	-0
254,073	-0
254,45	-0
254,827	-0
255,204	0
255,582	-0
255,959	-0
256,336	-0
256,713	0
257,089	-0
257,466	-0
257,843	0
258,22	0
258,597	-0
258,974	0
259,35	0
259,727	-0
260,104	-0
260,48	-0
260,857	-0
261,234	-0
261,61	-0
261,987	-0
262,363	-0
262,74	-0
263,116	-0
263,492	-0
263,869	-0
264,245	-0
264,621	-0
264,998	0
265,374	0
265,75	-0
266,126	-0
266,502	-0
266,878	-0
267,254	-0
267,631	-0
268,007	0
268,382	0
268,758	0
269,134	0
269,51	-0
269,886	0
270,262	0
270,638	-0
271,013	-0
271,389	-0
271,765	-0
272,14	0
272,516	0
272,891	0
273,267	-0
273,642	-0
274,018	-0
274,393	-0
274,769	-0
275,144	0
275,519	-0
275,895	-0
276,27	0
276,645	-0
277,02	-0
277,396	-0
277,771	0
278,146	0
278,521	0
278,896	0
279,271	-0
279,646	-0
280,021	0
280,396	-0
280,771	-0
281,145	-0
281,52	0
281,895	0
282,27	-0
282,644	-0
283,019	0
283,394	0
283,768	-0
284,143	-0
284,517	-0
284,892	0
285,266	0
285,641	0
286,015	0
286,39	-0
286,764	-0
287,138	0
287,513	-0
287,887	-0
288,261	-0
288,635	0
289,009	0
289,383	-0
289,757	-0
290,132	-0
290,506	-0
290,879	-0
291,253	-0
291,627	-0
292,001	-0
292,375	-0
292,749	-0
293,123	-0
293,496	-0
293,87	0
294,244	0
294,617	0
294,991	0
295,364	-0
295,738	-0
296,111	0
296,485	-0
296,858	0
297,232	-0
297,605	-0
297,978	-0
298,352	-0
298,725	-0
299,098	-0
299,471	-0
299,845	-0
300,218	-0
300,591	-0
300,964	-0
301,337	-0
301,71	-0
302,083	0
302,456	-0
302,829	-0
303,202	0
303,574	0
303,947	-0
304,32	-0
304,693	-0
305,065	-0
305,438	-0
305,811	0
306,183	-0
306,556	-0
306,928	-0
307,301	-0
307,673	-0
308,045	-0
308,418	-0
308,79	0
309,163	0
309,535	-0
309,907	0
310,279	-0
310,651	-0
311,024	-0
311,396	-0
311,768	-0
312,14	-0
312,512	0
312,884	0
313,256	-0
313,628	0
313,999	0
314,371	-0
314,743	0
315,115	-0
315,487	-0
315,858	0
316,23	-0
316,602	0
316,973	-0
317,345	-0
317,716	0
318,088	0
318,459	0
318,831	0
319,202	0
319,573	0
319,945	0
320,316	-0
320,687	-0
321,058	-0
321,429	-0
321,801	0
322,172	-0
322,543	-0
322,914	-0
323,285	0
323,656	-0
324,027	-0
324,398	0
324,768	-0
325,139	-0
325,51	-0
325,881	0
326,252	0
326,622	-0
326,993	-0
327,364	-0
327,734	0
328,105	0
328,475	0
328,846	-0
329,216	0
329,587	0
329,957	-0
330,327	-0
330,698	0
331,068	-0
331,438	0
331,808	-0
332,178	0
332,549	0
332,919	-0
333,289	0
333,659	-0
334,029	-0
334,399	0
334,769	0
335,139	-0
335,508	-0
335,878	-0
336,248	0
336,618	0
336,987	-0
337,357	0
337,727	0
338,096	0
338,466	-0
338,835	-0
339,205	-0
339,574	-0
339,944	-0
340,313	-0
340,683	-0
341,052	-0
341,421	-0
341,79	0
342,16	-0
342,529	0
342,898	-0
343,267	-0
343,636	-0
344,005	-0
344,374	-0
344,743	0
345,112	0
345,481	0
345,85	0
346,219	-0
346,588	0
346,956	-0
347,325	0
347,694	0
348,062	-0
348,431	-0
348,8	0
349,168	-0
349,537	0
349,905	0
350,274	0,06
350,642	0,04
351,01	0,39
351,379	7,9
351,747	12,72
352,115	9,44
352,483	28,9
352,852	5,13
353,22	10,22
353,588	13,71
353,956	9,21
354,324	6,93
354,692	11,71
355,06	-3,62
355,428	6,88
355,796	4,09
356,164	1,67
356,532	4,85
356,899	-2,91
357,267	-1,42
357,635	2,32
358,003	9,75
358,37	4,17
358,738	-3,05
359,105	7,43
359,473	0,85
359,84	-5,05
360,208	4,26
360,575	1,17
360,943	9,65
361,31	1,16
361,678	1,55
362,045	-2,22
362,412	6,16
362,779	1,66
363,146	2,38
363,514	6,69
363,881	2,8
364,248	-3,42
364,615	-2,57
364,982	0,61
365,349	4,63
365,716	3,17
366,083	1,94
366,45	-1,37
366,816	-0,39
367,183	2,04
367,55	6,36
367,917	-0,61
368,283	0,94
368,65	1,4
369,017	4,71
369,383	5,52
369,75	2,1
370,116	1,81
370,483	8,34
370,849	5,51
371,216	2,68
371,582	2,2
371,948	5,39
372,314	-0,5
372,681	3,05
373,047	2,09
373,413	4,28
373,779	2,74
374,145	2,89
374,511	-1,3
374,877	2,52
375,243	0,81
375,609	3,21
375,975	3,41
376,341	1,78
376,707	8,66
377,073	4,29
377,439	5,69
377,804	7,89
378,17	6,89
378,536	9,52
378,901	8,09
379,267	6,87
379,633	12,19
379,998	9,64
380,364	13,64
380,729	6,35
381,094	3,43
381,46	2,35
381,825	0,65
382,19	6,73
382,556	2,43
382,921	4,08
383,286	6,55
383,651	8,11
384,016	3,14
384,381	5,1
384,747	4,84
385,112	0,86
385,477	1,28
385,841	-0,5
386,206	6,55
386,571	0,69
386,936	-1,52
387,301	-0,18
387,666	0,74
388,03	3,07
388,395	-3,32
388,76	3,05
389,124	4,43
389,489	2,21
389,853	2
390,218	1,24
390,582	2,76
390,947	0,37
391,311	4,14
391,675	-0,94
392,04	-1,62
392,404	1,25
392,768	1,06
393,132	-2,14
393,497	1,96
393,861	0,67
394,225	-0,28
394,589	1,36
394,953	0,53
395,317	2,64
395,681	-1,07
396,045	3,58
396,409	-2,25
396,772	1,92
397,136	1
397,5	0,23
397,864	3,06
398,227	3,31
398,591	3,35
398,955	0,52
399,318	2,75
399,682	3,27
400,045	1,18
400,409	2,21
400,772	2,81
401,135	1,01
401,499	3,09
401,862	3,94
402,225	3,99
402,589	3,67
402,952	1,67
403,315	2,53
403,678	4,85
404,041	3,13
404,404	5,92
404,767	5,31
405,13	4,97
405,493	6,18
405,856	4,84
406,219	3,65
406,582	3,28
406,944	2,61
407,307	2,1
407,67	2,57
408,033	6,92
408,395	3,95
408,758	2,8
409,12	4,69
409,483	6,43
409,845	12,8
410,208	18,64
410,57	23,73
410,933	34,74
411,295	34,2
411,657	39,57
412,019	38,05
412,382	34,05
412,744	34,09
413,106	27,74
413,468	23,13
413,83	19,23
414,192	19,3
414,554	13,33
414,916	10,9
415,278	7,03
415,64	6,64
416,002	3,54
416,364	5,88
416,725	3,2
417,087	1,57
417,449	2,01
417,81	3,84
418,172	2,43
418,534	1,93
418,895	2,82
419,257	2,59
419,618	3,26
419,98	5,69
420,341	2,59
420,702	6,13
421,064	7,38
421,425	2,59
421,786	3,25
422,147	5,98
422,509	4,23
422,87	-0,45
423,231	2,18
423,592	5,09
423,953	4,55
424,314	5,02
424,675	6,93
425,036	8,68
425,396	4,54
425,757	7,36
426,118	4,95
426,479	5,91
426,839	4,21
427,2	2,83
427,561	5,43
427,921	5,06
428,282	3,13
428,642	4,82
429,003	5,02
429,363	4,89
429,724	3,8
430,084	6,21
430,444	5,03
430,805	7,46
431,165	7,45
431,525	4,89
431,885	3,28
432,245	6,48
432,606	3,38
432,966	2,77
433,326	3,89
433,686	5,43
434,046	4,79
434,405	4,83
434,765	4,9
435,125	6,22
435,485	6,01
435,845	9,51
436,204	10,1
436,564	10,1
436,924	9,94
437,283	7,02
437,643	7,4
438,002	7,18
438,362	7,13
438,721	8,4
439,081	6,78
439,44	4
439,799	6,64
440,159	5,24
440,518	7,8
440,877	7,3
441,236	7,45
441,595	7,5
441,954	7,27
442,314	4,6
442,673	7,93
443,032	8,91
443,39	9,89
443,749	10,57
444,108	9,61
444,467	8,87
444,826	9,54
445,185	10,31
445,543	9,02
445,902	9,09
446,261	9,12
446,619	9,48
446,978	9,83
447,336	7,6
447,695	8,55
448,053	8,92
448,412	7,92
448,77	8,65
449,128	7,62
449,486	9,99
449,845	10,48
450,203	14,73
450,561	22,46
450,919	34,99
451,277	51,9
451,635	65,41
451,993	85,11
452,351	91,22
452,709	96,16
453,067	99,58
453,425	93,14
453,783	87,82
454,141	83,48
454,498	75,33
454,856	67,63
455,214	55,88
455,571	38,48
455,929	31,97
456,286	20,78
456,644	17,67
457,001	13,39
457,359	11,91
457,716	10,59
458,073	9,03
458,431	7,98
458,788	7,41
459,145	8,57
459,502	8,92
459,86	7,5
460,217	6,62
460,574	5,72
460,931	5,75
461,288	4,23
461,645	3,47
462,002	2,9
462,358	5,59
462,715	6,9
463,072	7,23
463,429	4,51
463,786	4,81
464,142	5,41
464,499	5,78
464,855	4,12
465,212	4,45
465,569	1,85
465,925	3,54
466,281	4,16
466,638	5,96
466,994	6,86
467,35	4,65
467,707	2,77
468,063	4,55
468,419	5,59
468,775	5,41
469,131	4,65
469,488	4,84
469,844	3,78
470,2	4,52
470,556	5,13
470,911	4,68
471,267	5,47
471,623	2,99
471,979	3,5
472,335	3,82
472,69	3,44
473,046	4,34
473,402	4,57
473,757	3,31
474,113	2,81
474,469	2,88
474,824	4,3
475,179	3,49
475,535	3,52
475,89	2,45
476,246	3,77
476,601	4,29
476,956	4,66
477,311	4,44
477,666	4,52
478,022	4,56
478,377	2,69
478,732	2,93
479,087	2,32
479,442	1,62
479,797	2,52
480,151	2,71
480,506	4,81
480,861	3,24
481,216	3,16
481,571	3,01
481,925	3,06
482,28	2,69
482,635	2,64
482,989	2,62
483,344	2,93
483,698	3,13
484,053	2,57
484,407	1,61
484,761	3,5
485,116	3,92
485,47	4,19
485,824	4,06
486,178	3,55
486,533	3,1
486,887	3,16
487,241	3,53
487,595	3,06
487,949	2,91
488,303	3,1
488,657	2,97
489,011	3,4
489,364	3,22
489,718	2,72
490,072	3,42
490,426	3,34
490,779	2,58
491,133	2,93
491,487	3,07
491,84	3,15
492,194	3
492,547	3,28
492,901	3,17
493,254	3,52
493,607	2,56
493,961	4,01
494,314	3,97
494,667	4,02
495,02	3,74
495,374	3,65
495,727	3,99
496,08	4,14
496,433	3,22
496,786	4,51
497,139	3,19
497,492	5,39
497,845	5,29
498,197	7,71
498,55	8,59
498,903	8,42
499,256	8,52
499,608	7,33
499,961	5,17
500,313	5,98
500,666	4,65
501,019	4,5
501,371	4,58
501,723	3,18
502,076	3,18
502,428	2,98
502,78	4,34
503,133	3,06
503,485	3,69
503,837	3,19
504,189	3,59
504,541	3,7
504,893	3,7
505,245	2,83
505,597	3,43
505,949	3,52
506,301	2,75
506,653	3,26
507,005	3,86
507,357	2,88
507,708	3,31
508,06	3,38
508,412	3,08
508,763	3,59
509,115	3,33
509,466	2,71
509,818	3,18
510,169	3,96
510,521	3,89
510,872	3,83
511,223	4,34
511,575	4,08
511,926	4,09
512,277	4,93
512,628	4,34
512,979	3,68
513,33	3,28
513,681	4,41
514,032	4,17
514,383	4,23
514,734	4,23
515,085	4,99
515,436	5,98
515,787	5,57
516,138	5,85
516,488	4,48
516,839	4,83
517,19	4,57
517,54	4,58
517,891	4,43
518,241	5,99
518,592	5,13
518,942	5,44
519,292	5,12
519,643	5,75
519,993	5,66
520,343	6,03
520,693	6,15
521,044	8,07
521,394	6,28
521,744	6,62
522,094	7,47
522,444	7,13
522,794	7,55
523,144	7,58
523,494	6,64
523,843	6,55
524,193	6,15
524,543	5,92
524,893	4,5
525,242	4,45
525,592	4,23
525,942	5,18
526,291	4,43
526,641	3,39
526,99	3,37
527,34	4,06
527,689	3,53
528,038	3,33
528,388	2,97
528,737	3,68
529,086	3,72
529,435	3,53
529,784	3,56
530,133	3,72
530,482	3,75
530,831	3,75
531,18	4,06
531,529	3,8
531,878	5,33
532,227	4,6
532,576	4,58
532,925	5,76
533,273	6,27
533,622	6,23
533,971	9,49
534,319	17,58
534,668	37,86
535,016	65,53
535,365	106,84
535,713	142,19
536,061	168,18
536,41	172,63
536,758	166,14
537,106	154,47
537,454	139,73
537,803	132,48
538,151	123,24
538,499	115,83
538,847	105,47
539,195	97,49
539,543	83,61
539,891	72,65
540,239	66,39
540,586	52,01
540,934	42,43
541,282	32,1
541,63	25,62
541,977	19,61
542,325	13,79
542,672	12,56
543,02	9,17
543,367	6,99
543,715	7
544,062	7,44
544,41	6,44
544,757	5,7
545,104	5,26
545,452	6,09
545,799	7,98
546,146	12,24
546,493	14,37
546,84	12,03
547,187	9,42
547,534	8,18
547,881	6,61
548,228	5,96
548,575	5,69
548,922	4,49
549,268	4,81
549,615	3,06
549,962	4,45
550,308	3,5
550,655	3,89
551,002	3,82
551,348	3,21
551,695	3,08
552,041	3,55
552,387	3,52
552,734	2,77
553,08	4,16
553,426	3,86
553,772	3,46
554,119	3,25
554,465	3,79
554,811	3,64
555,157	3,74
555,503	2,79
555,849	3,92
556,195	3,38
556,541	3,2
556,886	3,4
557,232	2,78
557,578	3,32
557,924	2,78
558,269	3,47
558,615	4
558,961	4,29
559,306	4,41
559,652	3,78
559,997	2,71
560,342	3,28
560,688	4,36
561,033	3,31
561,378	3,49
561,724	4,52
562,069	2,54
562,414	3,27
562,759	3,59
563,104	4,14
563,449	2,98
563,794	3,62
564,139	3,16
564,484	3,08
564,829	4,11
565,174	3,77
565,518	4,66
565,863	3,69
566,208	4,13
566,552	3,65
566,897	4,36
567,242	4,54
567,586	5,45
567,931	8,84
568,275	11,38
568,619	19,18
568,964	25,69
569,308	28,08
569,652	24,78
569,996	19,49
570,341	15,95
570,685	12,42
571,029	10,2
571,373	8,61
571,717	6,18
572,061	5,33
572,405	5,29
572,748	4,7
573,092	3,85
573,436	3,91
573,78	3,12
574,123	4,3
574,467	4,12
574,811	4,2
575,154	3,45
575,498	3,67
575,841	3,82
576,185	3,48
576,528	4,87
576,871	3,39
577,215	4,13
577,558	3,83
577,901	3,73
578,244	4,4
578,587	4,23
578,93	4,37
579,274	4,12
579,616	4,5
579,959	4,69
580,302	3,62
580,645	4,82
580,988	4,12
581,331	5,23
581,674	5,33
582,016	4,28
582,359	4,57
582,701	5,6
583,044	5,44
583,387	4,9
583,729	6,02
584,071	5,92
584,414	6,04
584,756	6,5
585,098	8,12
585,441	7,43
585,783	8,5
586,125	10,88
586,467	10,43
586,809	15,14
587,151	19,59
587,493	26,59
587,835	40,5
588,177	64,18
588,519	86,98
588,861	93,7
589,202	86,83
589,544	72,23
589,886	72,93
590,228	89,47
590,569	113,99
590,911	140,53
591,252	160,39
591,594	174,47
591,935	179,42
592,276	179,98
592,618	180,29
592,959	176,9
593,3	164,52
593,641	154,5
593,983	147,36
594,324	137,6
594,665	129,53
595,006	122,2
595,347	113,9
595,688	109,82
596,029	102,13
596,369	97,94
596,71	94,11
597,051	89,04
597,392	84,01
597,732	79,42
598,073	80,05
598,414	74,65
598,754	72,05
599,095	67,54
599,435	64,42
599,775	63,93
600,116	61,32
600,456	58,18
600,796	57,52
601,137	54,13
601,477	52,3
601,817	51,21
602,157	50,04
602,497	48,84
602,837	45,76
603,177	44,91
603,517	43,88
603,857	41,68
604,197	41,91
604,536	39,35
604,876	37,16
605,216	35,43
605,555	35,54
605,895	36,47
606,235	34,96
606,574	34,11
606,914	30,88
607,253	29,89
607,592	31,51
607,932	29,85
608,271	28,49
608,61	29,18
608,949	26,22
609,289	26,94
609,628	28
609,967	25,86
610,306	28,4
610,645	27,01
610,984	26,89
611,323	26,04
611,661	24,79
612	23,88
612,339	24,1
612,678	22,24
613,016	21,14
613,355	21,58
613,694	20,19
614,032	20,36
614,371	19,65
614,709	20,89
615,047	20,85
615,386	21,18
615,724	21,6
616,062	22,91
616,401	22,38
616,739	21,24
617,077	22,44
617,415	18,37
617,753	19,41
618,091	19,18
618,429	16,7
618,767	16,33
619,105	15,76
619,443	15,38
619,78	15,93
620,118	15,18
620,456	14,48
620,793	13,75
621,131	14,02
621,468	14,38
621,806	13,7
622,143	12,59
622,481	14,09
622,818	13,59
623,156	14,69
623,493	13,32
623,83	13,49
624,167	14,2
624,504	13,03
624,841	14,05
625,178	12,81
625,515	11,53
625,852	12,06
626,189	10,88
626,526	12,1
626,863	12,22
627,2	13,51
627,537	12,49
627,873	11,68
628,21	12,06
628,546	12,23
628,883	10,56
629,22	13,59
629,556	10,48
629,892	10,24
630,229	11,32
630,565	10,43
630,901	10,45
631,238	11,15
631,574	10,06
631,91	10,06
632,246	11,54
632,582	11,03
632,918	11,45
633,254	10,71
633,59	10,95
633,926	10,52
634,262	9,49
634,597	11,16
634,933	11,14
635,269	10,23
635,604	10,19
635,94	9,02
636,276	9,63
636,611	8,77
636,947	9,89
637,282	9,3
637,617	8,33
637,953	9,1
638,288	9,81
638,623	9,56
638,958	8,21
639,294	9,02
639,629	9,4
639,964	10,12
640,299	11,18
640,634	9,29
640,969	9,95
641,303	8,67
641,638	9,04
641,973	8,07
642,308	9,23
642,642	8,51
642,977	7,99
643,312	9,86
643,646	9,16
643,981	8,81
644,315	9,3
644,65	9,19
644,984	7,27
645,318	9,72
645,653	8,1
645,987	8,77
646,321	7,84
646,655	9,62
646,989	9,05
647,323	6,64
647,657	7,79
647,991	8,42
648,325	7,52
648,659	8,65
648,993	8,2
649,326	8,61
649,66	9,88
649,994	8,41
650,327	8,38
650,661	8,25
650,995	7,13
651,328	8,85
651,662	6,56
651,995	8,76
652,328	7,01
652,662	6,93
652,995	6,65
653,328	8,5
653,661	7,81
653,994	7,71
654,327	7,38
654,66	8,71
654,993	10,05
655,326	9,03
655,659	10,17
655,992	10,21
656,325	10,03
656,658	9,19
656,99	8,19
657,323	9,49
657,656	8,61
657,988	8,58
658,321	9,3
658,653	7,47
658,986	8,07
659,318	9,2
659,65	6,09
659,983	6,73
660,315	6,96
660,647	6,5
660,979	6,63
661,311	7,03
661,643	6,17
661,975	5,85
662,307	6,53
662,639	7,01
662,971	6,87
663,303	7,29
663,635	6,58
663,966	5,86
664,298	6,59
664,63	5,94
664,961	7,83
665,293	6,88
665,624	6,76
665,956	5,3
666,287	7,53
666,618	7,23
666,95	8,26
667,281	6,2
667,612	6,94
667,943	6,49
668,274	7,3
668,606	7,23
668,937	8,3
669,268	8,64
669,598	10,27
669,929	11,06
670,26	18,61
670,591	37,28
670,922	58,83
671,252	72,97
671,583	72,24
671,914	60,85
672,244	52,36
672,575	42,03
672,905	34,75
673,236	28,18
673,566	21,54
673,896	18,04
674,227	13,39
674,557	11,29
674,887	8,65
675,217	9,26
675,547	8,51
675,877	8,94
676,207	8,76
676,537	8,78
676,867	10,03
677,197	7,06
677,527	7,42
677,857	8
678,186	9,08
678,516	8,96
678,846	8,53
679,175	8,73
679,505	9,19
679,834	6,6
680,164	7,55
680,493	6,61
680,822	7,11
681,152	5,54
681,481	8,34
681,81	8,16
682,139	4,87
682,468	6,86
682,797	4,83
683,126	4,89
683,455	4,96
683,784	4,82
684,113	5,47
684,442	5,39
684,771	5,39
685,099	7,96
685,428	4,66
685,757	3,15
686,085	4,62
686,414	4,79
686,742	4,59
687,071	3,24
687,399	6,11
687,727	3,6
688,056	3,94
688,384	4,15
688,712	4,92
689,04	7,19
689,368	4,85
689,696	3,22
690,024	5,31
690,352	5,34
690,68	3,16
691,008	3,48
691,336	2,12
691,664	3,03
691,991	3,25
692,319	5,65
692,647	6,75
692,974	4,66
693,302	4,68
693,629	4,49
693,957	4,03
694,284	3,14
694,611	2,42
694,939	3,15
695,266	3,77
695,593	4,04
695,92	5,48
696,247	5,61
696,574	6,04
696,901	2,22
697,228	3,15
697,555	4,33
697,882	4,71
698,209	2,93
698,536	3,23
698,862	4,71
699,189	4,29
699,516	1,96
699,842	5,82
700,169	2,59
700,495	5,11
700,822	5,63
701,148	3,58
701,474	2,82
701,801	3,76
702,127	4,1
702,453	1,89
702,779	3,05
703,105	1,69
703,431	3,31
703,757	2,92
704,083	4,37
704,409	2,85
704,735	5,75
705,061	3,4
705,387	1,86
705,712	2,14
706,038	1,85
706,364	2,27
706,689	3,25
707,015	1,5
707,34	3,88
707,666	1,25
707,991	5,88
708,316	3,44
708,642	0,94
708,967	3,57
709,292	2,27
709,617	4,91
709,942	1,21
710,267	2,66
710,592	1,58
710,917	4,81
711,242	3,14
711,567	1,1
711,892	4,99
712,216	4,43
712,541	1,17
712,866	2,4
713,19	3,62
713,515	4,33
713,839	3,54
714,164	3,97
714,488	2,39
714,813	3,77
715,137	2,91
715,461	2,31
715,785	4,1
716,11	4,28
716,434	3,16
716,758	0,48
717,082	4,48
717,406	2,59
717,73	1,24
718,053	2,54
718,377	2,88
718,701	2,48
719,025	2,84
719,348	2,26
719,672	5,59
719,996	2,54
720,319	1,35
720,643	2,51
720,966	1,08
721,289	2,08
721,613	5,75
721,936	1,53
722,259	2,71
722,582	4,09
722,906	3,51
723,229	2,74
723,552	1,5
723,875	4,11
724,198	3,66
724,521	2,76
724,843	4,04
725,166	2,36
725,489	1,3
725,812	-1,21
726,134	1,45
726,457	5,05
726,779	-0,52
727,102	2,16
727,424	2,86
727,747	2,49
728,069	-0,22
728,391	2,51
728,714	3,75
729,036	5,15
729,358	3,25
729,68	-0,69
730,002	3,69
730,324	3,21
730,646	4,26
730,968	2,49
731,29	2,74
731,612	4,16
731,934	2,12
732,255	3,65
732,577	1,81
732,899	1,63
733,22	1,15
733,542	1,56
733,863	4,13
734,185	5,35
734,506	4,88
734,827	2,73
735,149	2,16
735,47	4,81
735,791	4,86
736,112	4,94
736,433	2,57
736,754	4,98
737,075	-2,3
737,396	4,27
737,717	6,78
738,038	-1,36
738,359	3,13
738,679	-0,42
739	1,15
739,321	0,63
739,641	3,97
739,962	3,72
740,282	5,06
740,603	2,68
740,923	5,69
741,243	3,88
741,564	0,81
741,884	3,77
742,204	3,76
742,524	-2,57
742,844	3,23
743,164	2,33
743,484	4,63
743,804	2,12
744,124	1,62
744,444	3,45
744,764	3,15
745,083	5,7
745,403	6,14
745,723	3,76
746,042	3,67
746,362	2,03
746,681	4,03
747,001	5,09
747,32	4,66
747,64	3,64
747,959	3,99
748,278	4,33
748,597	4,07
748,916	5,62
749,236	3,17
749,555	3,4
749,874	1,89
750,193	2,3
750,511	2,21
750,83	4,3
751,149	5,53
751,468	4,58
751,786	2,82
752,105	5,28
752,424	-1,6
752,742	4,87
753,061	2,31
753,379	-1,18
753,698	2,83
754,016	7,12
754,334	1,63
754,652	2,43
754,971	3,74
755,289	2,44
755,607	0,9
755,925	-0,21
756,243	-0,43
756,561	0,79
756,879	-0,43
757,197	4,26
757,514	0,57
757,832	6,16
758,15	2,79
758,467	3,33
758,785	5,39
759,103	0,78
759,42	5,85
759,738	0,68
760,055	2,62
760,372	1,66
760,69	6,68
761,007	6,34
761,324	3,52
761,641	3,18
761,958	1,33
762,275	6,1
762,592	4,58
762,909	7,73
763,226	7,03
763,543	4,71
763,86	1,53
764,176	4,26
764,493	3,69
764,81	6,58
765,126	-2,17
765,443	4,32
765,759	5,21
766,076	8,33
766,392	7,62
766,708	17,66
767,025	18,15
767,341	17,75
767,657	14,18
767,973	12,01
768,289	9,79
768,605	9,05
768,921	5,92
769,237	7,78
769,553	9,83
769,869	11,07
770,185	10,66
770,5	9,23
770,816	12,72
771,132	8,51
771,447	5,44
771,763	8,27
772,078	3,44
772,394	4,76
772,709	2,85
773,024	6,44
773,34	0,57
773,655	3,91
773,97	6,28
774,285	3,46
774,6	3,12
774,915	3,78
775,23	2,28
775,545	2,37
775,86	3,81
776,175	-2,36
776,49	5,66
776,804	5,29
777,119	-0,33
777,434	2,44
777,748	3,16
778,063	2,1
778,377	2,01
778,691	3,63
779,006	5,47
779,32	4,06
779,634	-0,34
779,949	3,63
780,263	5,55
780,577	4,87
780,891	3,17
781,205	2,33
781,519	2,48
781,833	6,17
782,147	2,37
782,46	3,37
782,774	0,39
783,088	5,83
783,401	4,25
783,715	1,92
784,029	2,18
784,342	1,68
784,655	1,29
784,969	1,05
785,282	5,35
785,595	4,45
785,909	3,39
786,222	2,26
786,535	-1,06
786,848	2,57
787,161	1,51
787,474	4,49
787,787	1,91
788,1	0,56
788,413	2,21
788,725	-3,13
789,038	0,02
789,351	5,76
789,663	3,8
789,976	-0,12
790,288	-4,25
790,601	3
790,913	1,59
791,226	1,6
791,538	4,92
791,85	2,05
792,162	3,11
792,475	5,12
792,787	1,49
793,099	5,16
793,411	-0,88
793,723	-0,28
794,034	-2,55
794,346	3,04
794,658	-1,05
794,97	3,67
795,282	1,86
795,593	2,32
795,905	2,07
796,216	2,54
796,528	1,14
796,839	-0,3
797,151	-1,57
797,462	4,19
797,773	3,11
798,084	-1,44
798,396	6,42
798,707	4,62
799,018	2,84
799,329	5,15
799,64	6,59
799,951	-0,48
800,261	1,71
800,572	3,06
800,883	-3,87
801,194	2,4
801,504	-3,08
801,815	4,31
802,125	-0,5
802,436	1,43
802,746	2,3
803,057	0,73
803,367	1,26
803,677	8,4
803,988	-1,59
804,298	4,48
804,608	0,2
804,918	1,48
805,228	2,6
805,538	5
805,848	4,28
806,158	1,14
806,468	7,07
806,777	6,65
807,087	3,06
